Shea-butter tree (Vitellaria paradoxa)|kòci
Swamp shea tree (Vitellaria paradoxa)|kòci bàtà
Field shea tree (Vitellaria paradoxa)|kòci lati
Male shea tree (Lophira lanceolata)|kòci’bá
Hard shea tree (Lophira lanceolata)|kòci kéré
Canary|kòcilúgi
Small| tiny|kociogǐ
Trader (buys in one town, sells in another)|kòdàgbà
Glandular swelling in arm pits or loins|kódàgǐ
Numb| stiff (after long sitting/standing)|kódáyí
Covetousness| desire| longing|kòdã̀ri
Planning| the considering|kódó
Deep|kodo
Scum of shea-butter|kòdò
Rot| fungus|kòdò
Large|kódǒ
Clay roofed house|kòdondò
Rank among followers of Kúta (salutations: Dawudù, Kobo)|Kǒfyã
Thin| tall|kogá
Long|kogbá
Fidgety|kǒgi
To clap the hands|kógwa
Tree species|kógwanci
Ridge pole|kòka
Doubt| uncertainty|kòkãnto
Diligence| perseverance| attempt| endeavour|kòkãri
Lump| swelling|kókó
Large lumps|kókó děndè
Lumps made from guineacorn flour|kókó gbaraci
Lumps made from millet|kókó 'ʃìgi
Housemaid's knee|kókó vòkpa
Stuttering| stammering|kòkòbámbǎ
Bird species|kòkòfiã̌gi
Paring knife used to pare the edge of tools|kǒkǒgi
Bird species|kǒkǒgi
Fidgety|kǒkǒgi
Conclusion| termination|kokoko
Fish of the ègũ̌n species|kòkòkpa
Small grasshopper|kokondàgi
Empty| vain|kokombélé
Karaya gum tree (Sterculia setigera)|kokongigà
Long tubular calabash|kókpa
To wrinkle| to lay in layers|kókpe
Yam cultivar|kòkókùmã̀
Bird species|kokolǔ
Wash room|kókóri
Large iron spindle used to wind thread on|kokoro
Molar tooth|kokorokó
Louse|kókóta
Very (much bent)|kókótóyí
Quarrel|kokówà
Else| otherwise|kókwà
Silkworm|kòlǒkukù
Short|kolú
An untidy, easy going, slovenly person|kòmarà
Polyporus growth on a tree| gall|kombìlǎ
Doubt| uncertainty|kómbèke
Whether| or|kón
Very large gourd (clothes basket / fish creel)|kondò
Swamp grass|kòndo
Large|kòndo
Dance (girl dresses as boy)|kóndó
Hobble rope|kóndórógi
Oblong basket with a lid|kòndzùrùgi
Drum stick|kòngǒ
Food prepared and sent around as a present|kóngǐ
Contract work (Government work only)|kòngírá
Very (high)|kongókóyí
To sing|kóní
Pawpaw|kónkení
Doubt| uncertainty|kónkónyí
Cocoyam (Colocasia esculenta)|konkòrò
Undeveloped|kontí
Nail| spike|kòntó
Large earth grub|kontoro
Captive| prisoner of war|kònǔ
Right up to| absolutely| all the way|konyí
The Koran|kòranù
Fish trap|kòrè
Different|kori
Black glazed garment|kóri
Small|kòrǐ
Kidneys|korikori
Green dye|korinã
Horn/pommel of a saddle| hood on a cloak|koro
Navel|koro
Mucus in the eyes while sleeping|koro
Koro people living towards Suleja|Kórò
Neck|kòrò
Mould/form for warm èkwa|kóròbǒgi
Edible vegetable|korodã̌nyìgi
Small tree used for medicinal purposes|kòrògi
Ball of camwood paste|kòrògi
Medium sized bag of European salt|kórògi
Restlessly| fidgetily|kòròkòròyǐ
Hairless person|kórómbó
Flower| blossom| bud| bloom|korola
Vine used in roof making|korolambawu
Umbilical cord|koronù
Tree species|kòsònkòri
Kernel| seed| pupil of the eye|kòsũn
High ground|kòsuntí
Trade cloth (plain grey baft)|kóʃí
Grave| tomb| sepulchre|kòʃia
Small field mouse|kòʃiangi
See kòʃiangi|kòʃiãniãgi
See kãsiko|koʃiko
Shuttle|kòʃíya
To rise to its highest flood point (river)|kóta
Notch|kotagi
Short|kotàgi
Short|kotèngi
Red cattle-fly|kótì
To be ended| to have reached the limit|kòtí
To pinch|ko tìkpà / ko tìkpàngi
Poor| unskilled|kòtìkòtǐ
Soap box|koto
Hooked (as a shepherd's crook)|kòtò
Fairies (in farm around Nov/Dec)|kòtò
Small|kótógǐ
Charmed dolls|kòtògiʒì
Very (much hooked)|kótókótóyí
Very (much hooked)|kòtòmgbayǐ
Illustration| comparison|kotonkòci
Very (much coiled)| twisted|kótókótóyí
Very (much twisted)|kótokòtoyí
See kotonkòci|kótónci
Small| tiny|kotsogǐ
To ground (as a boat)|kotú
Screech| a call|kowú
Hurrying| haste|kòyěsá
Bachelor| one without a wife|kòyědzú
To put off| defer| procrastinate| dawdle|koyěnã̀
Right up to| absolutely| all the way|koyí
To be too much for|kpá
To cough|kpa ekpa
To purpose| determine| think|kpa
To smoke| fumigate| perfume|kpà
To drizzle (rain)|kpà
Very (wide)|kpàbàkóyí
Porcupine|kpábi
Thick and thin (as a chair rung)|kpabunyãdyã
Tree species|kpace
Haulm| stubble| dry stalks of corn/grass|kpace
Stem of a leaf|kpacegi fini
Tree species (also kpace)|kpaci
Pineapple|kpàcigbè
Salutation common to all hunters (lit. smoke the forest)|kpà cikã́ nãwú
Phantom|kpadà
Chest or shoulder of an animal|kpǎdà
Unexpectedly|kpàdênyǐ
Cramps|kpadzákpadzá
Large|kpàdzà
Rank among the Kyadya|Kpáfiã́n
Sound made by a stick falling on the ground|kpagala
Very (wide)|kpàgàlàkóyí
Slender|kpagã́gi
Salutation for the rank Somasũn|kpagalansakpa
Eight hundred|kpágṹnni
To handle|kpagwa
Fit| convulsion|kpàjǐjìgi
Difficult|kpáká
Tree species|kpakangici
Very (shaky)|kpàkàkpàkàyǐ
Two hundred|kpákó
Cotton gin|kpákó
Far| long|kpákó
Board| plank| slat| wooden door| gate|kpàko
Salutation for the rank Sònkã̀li|kpàko ciká`
Small board used for divination|kpàkogi
Salutation for ranks ʃiábà and Nímwòyě|kpàko nyãnkpa
Space behind a door|kpàkota
Whip|kpakòso
To cough|kpakpa
See kpànkpà|kpàkpà / kpànkpà
Cramps| pins and needles|kpǎkpadzá
Bird species|kpakpafiã̌gi
Difficult|kpákpankuru
Very (dry)|kpakpankuru
Shakily| tremblingly|kpàkpàkpàkpàyǐ
Very (large)|kpakpakpayǐ
Small bush with stringy bark|kpakpara
Tapeworm|kpàkpàrà
Palm with large fan-shaped leaf (for mats)|kpàkpàrà
Trade cloth|kpàkpàso
Clang of a blacksmith's anvil|kpákpáyǐ
Staringly|kpákpâyǐ
Very (large, wide)|kpǎkpǎyí
Big|kpàkù
Tough| hard|kpákú
Fresh hide prepared for food|kpàkũ̀nmã̌
Cord-wood (cut for steamers)|kpàkùlǎgi
Gin trap|kpàkùtégi
Bottle|kpálábá
Fork of a tree|kpàlàkà
To have more than half finished (mostly negative)|kpalálà
Far|kpálo
Bird species|kpálǔce
Fresh ground-beans|kpàlulu
Tender|kpalúmã́gi
Very (open, wide)|kpalayí
Fruit of the báci tree|kpámbá
Very (thin)|kpámbákóyí
Freak| misfortune|kpàmbǎso
Farewelling|kpámútí
Not-wanted-child (born too soon after previous)|kpancã̌
Bridge|kpandara
Long|kpandàràgi
Barn swallow| a swift|kpandiàdiàlúgi
Fish species|kpandòròrógi
Three-pronged spear for spearing fish|kpàngǎ
Drizzly|kpàngi
Truancy| runaway| truant|kpànká
Daring| dangerous|kpànkã̀nã̀
May be consumption|kpankiági / kpankiáriági
Knot| knuckle| joint|kpankòrò
Ravine| valley| deep ditch|kpánkoro
Name for all cloths woven on an upright loom|kpànkpà
Quickly|kpánkpányí
Thump| a thud|kpànkpànyǐ
Mat made from split palm branches|kpankparàgi
Edible snail|kpankúrú
Danger| misfortune|kpànlà
Antelope with very long horns|kpánlelé
Exclamation expressing greatness|kpánlelé
Reaching| standing on tip toes|kpánlelédĩǹ
Corn stalks|kpànsã́nã́
Flute (4 fingerholes) from dry sorghum stalk|kpànsã́nã́gi
Sugar cane|kpànsã́nã́kó
Yam cultivar|kpanʃyã́nyã́gi
Spoon made from a gourd|kpantoro
Whydah bird|kpantorogi sòkó
Pan| pail| basin| bucket| tin|kpánù
To perspire| to sweat|kpanù
Following or chasing after|kpanyã́
Snap|kpànyǐ
Very (bright red)|kpânyǐ
Crash|kpanyí
Crack|kpànyǐ
Rank among followers of the ʃiábà (salutations: Daniyã̀, Lěramã)|kpárá
Supports for a roof/covering set into the wall|kpárá
Prosperous|kpára
Kernel of the shea-butter nut|kpara
Clearly| brightly|kpara
Bark| skin| husk| chaff| peel| rind| scales (of a fish)|kpárà
Slipping away|kpárà
Thunder|kparà
Gunnel of a boat|kpàrà
Yoruba masquerade|kpàràká
Quickly|kpárákpáráyí
Crash of thunder|kpàràràràyǐ
Completely|kpáráyí
Phlegm|kpariàgià
Partridge| grouse|kparò
See kpàlulu|kpàruru
Upright loom| stick used to beat the web|kpásá
Large ladle-shaped gourd|kpasà
Bundle| a section of a skein|kpǎsa
All|kpáátá
All| completely|kpáátá
Bare spot|kpáta
Nape|kpata
Watering-place| wharf| harbour|kpàta
Snipe|kpàtalúgi
Spattered| smeared|kpátakpàtayí
Large fishing net|kpatangi
Hysteria| a fit| a convulsion|kpàtatsǒʒì
To balance (on the head)|kpàtèté
First| the first|kpátí
To ease the head while carrying a load (raise on elbows)|kpátí
Box| chest| trunk| case|kpàtì
Gift given expecting a larger one in return|kpàtsà
Yam cultivar|kpatságà
Neck|kpatsũ̀
Disease (may be sleeping sickness)|kpatsũ̀gi
Pattern of local dyed cloth|kpatsũ̀ ràkũ
Rank among the upper Kyadya|Kpatsuwà
To cheer|kpàwǔléré
Length|kpáwṹ
Roar of a gun|kpàwùnyǐ
To think| to consider| to meditate|kpayè
Long headed millet|kpàyì
To strip off|kpã́n
To increase|kpãn
Last|kpãn
To strap or fasten on the back|kpã̀n
Completely|kpã́ndzã́yí
Very (wide)|kpãngbarayǐ
Space opposite a door as it stands open|kpã̀ngwagi
Space behind a door|kpã̀ngwakó
Box| case| coffin|kpãnkò
Bunting sound|kpãnkpã̀nkpãnyí
Very (strong, hard)|kpãnkpãnkpãnyi
Creaking sound when one stretches|kpã́nkpã̀nkpã̂nyǐ
Very (much)|kpã̌ nkpã̌ nyí
Okra|kpãnmi
Okra cultivar|kpãnmi enã guru
Okra leaves used as greens|kpãmfini
Castor oil plant|kpãmfini gùlǔ
Vendors' call for okra|kpãnmi gbwõ̀dwõ̀
Okra cultivar|kpãnmi ròkò
Very (hard)|kpã́nnǐ
Bare|kpã́nã́
Long (wales, welts)|kpã̀nã̀kpã̀nã̀yǐ
Thumping sound of one falling|kpã̀nyǐ
Sound of two things coming together|kpãnyí
Very (bright red)|kpã̂ nyǐ
To open| lift off (covering)| to cease|kpé
To vacate|kpé
To skin or bark (as a tree)|kpé
To step out| take long strides|kpé
To put on flesh|kpé
To cover| shut| close| fold up|kpe
To know| understand| realise|kpe
To cook (a little porridge)|kpe
To broil/roast on coals|kpe
To be caught between| to stop between|kpè
Light| fluffy| spongy| large|kpègèrè
To stop| quit| cease| leave alone (lit. open the hand)|kpégwa
To be unsettled|kpèjì
To know that|kpe ke...nã
Very (much)|kpèkékpèké
To move on| to vacate|kpékpé
Shakily| tremblingly|kpěkpěyí
Three small tattoo marks cut below the eyes|kpélé kpénlé
Slim|kpélégǐ
Short|kpèlěgi
Shakily| very (shaky)|kpèlěkpèlěgi
Short|kpelúgi
Very coarse sleeping mat (mattress)|kpémbo
Swamp grass|kpémkpèkó
Cheap sleeping mat that cannot be rolled up|kpé pârà ka 'ga
Piece| head|kpere
Cover| a lid|kperè
To be caught between|kpèrè
Snap (sound of stick breaking)|kperegedenyi
To differ|kpérí
Land just outside compounds/city wall|kpèsa
Leadership| supremacy|kpèsa
To straighten up| stand erect|kpétú
To lean against|kpétsò
Game like hide-and-seek|kpe wurúngi
Get away from| keep away from|kpéya
To know| to understand|kpeye
To explain| to interpret| to open out|kpéyé
Reduplicating prefix for verbs with initial kpa, kpe, kpo|kpi
Charm used to divine with|kpyàkpyâ
Stand/shelf for storing grain|kpyakpya
Slowly|kpyákpyági
Small|kpyàkpyàkpyàgǐ
Glandular swelling on the genitals|kpyámbiá
Small|kpyámbiágǐ
Heavily|kpyànkpyànyǐ
Small|kpyántiágǐ
Shallow calabash|kpyáriá
Freak| absurdity|kpyaria
Baked beans|kpyàriǎ
Curb/bit ring on a bridle|kpyáriági
Quickly|kpyáriágǐ
Large hairy spider|kpyáriàgǐ
Convulsions|kpyáriàgǐ
Small| tiny|kpyáriákpyáriá
Small| minute| tiny|kpyásúgǐ
Cheap tray or cover|kpyátiá
Very (filthy, dirty)|kpyàtià
Small|kpyã́cã́ kpyã́ncã́
Heavily|kpyã̀nkpyã̀nyǐ
Heavy|kpyã̀nkũ̀
Very (small)|kpyã́nyí
Heavily| thumpingly|kpyã̀nyǐ
Very (much)|kpyã̀nyǐ
Short| small|kpídzá / kpídzágǐ
Small| short|kpǐgǐ
Knowledge| learning| wisdom|kpikpe
Frizzly|kpìkpì
Very (large)|kpikpikpiyǐ
Springily|kpíkpînyǐ
Short|kpilágǐ
Short|kpilúgǐ
Reduplicating prefix for verbs with initial kpãn, kpin|kpin
To hook fish, tail to mouth, before drying|kpin
To learn| to study|kpin
To chip or break off (point/edge of anything)|kpin
To relate|kpìn
Very (large)|kpinbígǐ
Maggot/larva of a large blood-sucking fly deposited on sleeping mats|kpinkpĩni
Weight|kpinlu
Wasp| hornet|kpĩnì
Very (black)|kpiri
Short|kpírígǐ
To relate history, tradition, or pedigree|kpìntã̀
To knead|kpò
To dissolve|kpò
Four hundred|kpóbà
Calabash gong hung in farms to frighten birds|kpogolo
Deep|kpòká
To yell/call out/roar/screech/bellow/bewail/exclaim/bawl/howl/bleat|kpógun
Medicine/charm said to cause one to vanish|kpogúngi
Very (plump)|kpókàgǐ
Log used for pressing garments by beating with mallets|kpòkpò / kpòkpònnã̌
Mallet used in pressing garments|kpòkpògigi
Vendors' call for pounded yam|kpǒkpǒkã́ri
Sound made when kneading shea-butter|kpǒkpòkpǒyí
Very (large)|kpokpokpoyǐ
Completely|kpokponyí
Very (wide, large)|kpǒkpǒnyí
Bath room|kpókpóri
Empty|kpokporo
Skull|kpokporogi
Very (large, plump)|kpókpóróyí
Very (large)|kpokùnkpokùnyǐ
Short|kpolúgi
Abode| place|kpòmi
Completely| entirely|kponkpònkpolá
Very (much)|kpónkpónyí
Murder| the one murdered|kpònu
Completely| entirely|kponyí
Heavily|kpǒnyí
Large|kpóró
Kernel of the shea-butter nut|kporo
Exactly| only|kporo
Trench or furrow|kporo
Large|kporokó
Very (much coiled, twisted)|kpórókpóróyí
Very (large)|kporokporo
Rough|kpórokpòro
To hawk| to peddle|kpòruwó
Six hundred|kpótá
See ekpòtí|kpòtí
Sixteen hundred|kpótotá
To turn an empty calabash upside down in water to prevent splashing|kpòtsũ̌
Salutation for the rank Lile|kpòtsũ̌ lǎ kpã̀n
One thousand|kpótsun
Twelve hundred|kpótswànyì
Fourteen hundred|kpótwàbà
Eighteen hundred|kpótwani
Rank among native princes (salutations: Yámã, Gbòyǎfàru, Sùyǐbìnni, Kòdǒndò, Elú dzúrú, Alìman gorozo)|kpòtun
To whirl around| to wander about|kpòyì
Reduplicating prefix for verbs with initial kpo, kpwõ|kpu
Short| stumpy|kpubu / kpùbù
Large|kpùgùlù
Very (strong, tough)|kpúkpúkpúyí
Very (large)|kpukpukpuyǐ
Very (blunt)|kpùkpùkpùyǐ
Undercooked|kpúkpúrù
Short| also|kpúlá
Short|kpúlú
Crack of a gun|kpùnyǐ
Short|kpúrúgǐ
Excitedly|kpurùkpùrùkpurùyǐ
Munchingly|kpurùkpurùyǐ
To be cheap| plentiful| abundant|kpwõ̀
Completely (exhausted)|kpõ̀dzwõ̀yǐ
Goitre|kpwõ̀hõkpwõ̀hõ
Edible weed used as greens|kpwõ̀kpwṍtwõ̀gi
Straining| reaching in vomiting|kpwõ̀rwõ̌
Very (large, plump)|kpwṍrwṍyí
Title of the chief of Tsárági (Ndǎ Kpwõ̀twṍ)|kpwõ̀twṍ
Very (muddy, mucky)|kpwõ̀twõ̀yǐ
Reduplicating prefix for verbs with initial ko, ku|ku
To put to| to adjoin|kú
To harvest (ground-nuts)|kú
To collect| to gather|ku
To spin or twist|ku
To blow (heavy wind)|ku
To commit sin| to offend|ku àleki
Unsteadily|kùbàkùbàyǐ
Dance|kúbála
Burying beetle|kubimkubi
Riding boots with spurs attached|kúbùta
Long riding boots|kúbùta donci
Small| short|kúcágǐ
Departed spirit| the dead|kuci
Silk-cotton tree (also name for steamer funnel/masts)|kúci
Quiver made from the silk-cotton tree|kúci
Fish species with arrow-like fins|kúcidã́ci
Big|kùcìyǐ
Meekness| patience|kúdíri
Sour drink made from guinea corn|kúdó
To make a noise/tumult| roar (fire)| thunder|kúdù
Plump| fat|kudúgǐ
To be too near/too close|kufi
To surprise| come unexpectedly upon|kufi
Brush-tailed porcupine|kùgběrè
Vine species|kúgbíã
To surprise|kugìrì
Very (large)|kugúkóyí
Baobab tree (leaves used for sauce)|kúka
To rest|kúká
Vine species|kúkãma
Hand shield|kùkélè
Tortoise|kúkpáká
Hard clay farm hills seen in swamp during dry season|kúkpákáwòʒì
Nupe sub-tribe|Kúkpã̀nci
Disease of the ankle bone|kúkpe
To fade| wither| be old|kukù
Legendary animal (never seen alive)|kǔkǔkùgbà
Mutteringly| whisperingly| softly|kùkùkùkùyǐ
Tree species|kukùnci
Ankle|kúkúngi
Sweet potatoes|kúdúndùkú
To kneel|kukùrà
Short| stumpy|kùkùrù
Very (low)| lowly|kǔkǔyí
Throbbingly|kǔkǔyí
Gift from someone returned from a trading tour|kumbùʃi
Care for| heed| mind| be concerned about (used with verb jin)|kṹlà
Preparation from seed of lonci fruit|kúlà
Kidneys|kúlàgi
Short|kulági
To overdo| be too much|ku làsáfi
Gong| bell without a tongue|kùlě
Sham-fight|kùlělěgi
Salutation for the rank _lìkalì|kùlǐyà
Bitterness|kùlu
Short|kulúgi
Anger|kùmbuli
Initial reduplication prefix for verbs with initial syllable kun|kun
To sell|kún
To be enough| sufficient| ample|kun
Bottom (used with kià “to dive”)|kun
To shake| tremble|kùn
To touch|kùn
To beat the warp in weaving|kùn
To thunder|kùn
Watering place|kûn
Body of a garment|kùnbuʃi
Saleable|kúnci
Voluptuary|kùnca
Paper size (¼ sheet of foolscap)|kundi
Abundance|kundó
To fillip the arm against the side|kùngbará
Fish species|kungbèrègi
Antelope|kungi
Very (large)|kùngùnyǐ
Respect| honour|kunkun
Saleable|kunkúnci
Salutation for the rank Somasun|kunkunlúkó
To falter| stammer|kùn 'mi
To trouble| plague| pester|kunmi
Hamper|kùnkúrú
Weight used to keep thread tight while coming up to loom|kùnkuru
Maggot| caterpillar|kunkwã̀nã̀
Very (smooth)|kunlókunlóyí
Qualm|kunmãlo
Fish species|kúnmã̀tugi
Fruit tree species|kúnnã
Prepared foods/lunches|kúnniã́
Gruel/pap made from corn|kùnnǔ
String made from leaves of the èba palm|kṹnyì
Very large rodent (usually in houses)|kunsá
To invite (while eating)|kùnʃè / kùnʃì
Boast| brag|kuntí
Smut| fungus|kunwàwà
To be sufficient| satisfy|kunyé
Very (large, full)|kùnyǐ
Crash|kunyí
To crowd|kupà
Design in embroidery|kúpá
Nupe sub-tribe|Kúpáci
Kneeling|kùrà
Divining in sand|kurân
Odd things|kurangi
Antelope species|kurangi
The Koran|kùranù
Very (dusty, white)|kúrakùrayí
Salutation for ranks: Tswákó, Sondzàmi, Somfáwa|kúrè
Boldness| sauciness|kùrenge
Housemaid's knee|kúréntã̀tã̀
Small flat cakes from pressed ground-nut residue|kúríkúrí
Very (dusty)|kúrikùriyí
Skin disease|kúrú
Old| aged|kúrú
Food made from beans|kuru
Circular| round|kuru
Pony|kúrù
Staple| stocks|kùrù
See kúbùta|kúrùfa
Inner room| a closet|kurùgi
Stout|kurugi
Very (dusty, white)|kúrukùruyí
Heavily|kùrùkùtùyí
Fruit tree species|kúrúnã
Very (dusty, white)|kúságǐ
Bush| forest| jungle| woods|kúsò
Rank among native princes|kúsodù
Country around Kútígì (kúsòpaci: Nupe sub-tribe)|kúsópa
Corner|kùsùruwa
To be wealthy| be at ease|kutá
Chief of the Kyadya people, residing at Muregi|Kúta
To pile| to overlap|kutá
To be uncalled for| to be unsaleable|kùtà
Short|kùtiàngi
Traditional religion (may refer to a charm, shrine or masquerade)|kútí
Threatening with a traditional curse|kùtíbú
Bichir fish (Polypterus senegalus)|kútsákpá
Leader| head-man|kutsu
To urge|kutsú
Pig|kútsũ̀
Shield|kùtùfani
Odd things| scraps|kùtùgi
Clang of horses' hoofs on the ground|kútúkpà
Tree whose bark is compounded with the tobacco flower to colour the teeth red|kútúkpáci
Very (small)|kútúkútúyí
Very (dusty, white)|kútukùtuyí
To be too much| to be carried too far|kuyè
Guinea-corn cultivar|kuyì
Vine species (used as a remedy for rheumatism)|kwagùngi
Hair-pin used to scratch the head|kwǎkwǎdú
Iron rod| a spindle|kwǎkwǎgṹ
Furiously (as water boiling)|kwǎkwǎnyí
Disease among fowls|kwálí / àkwálí
Trade cloth|kwamǐni
Small|kwamugi
Very (large, full)|kwándí
Crow|kwankwa
Large water frog|kwànkwà
Playing and drumming all night at a wedding|kwanãzã̀unã
Quickly|kwânyǐ
Fiercely|kwárìkwárì
Bundle|kwǎsa
Short| small|kwatiagi / kwatiangi
Very (big)|kwatswakwatswayi
Very (filthy, dirty)|kwã̀nǐ
Gulpingly|kwã̌ nkwã̌ nyí / kwã̌ nkwã̌ nkwã̌ nyí
Fine grade of drill trade cloth|kwãnrã́n
Jumpingly|kwónkwónyí
Senseless|kwṍbwõ̀
English penny|kwṍbwõ̀
Large|kwõ̀bwõ
Very (large)|kwõ̀bwõkóyí
To wrinkle| to gather up (as trousers around the waist)|kwṍdzwõ̀
Very (long)|kwõkwõkwõyǐ
Jumpingly|kwṍkwõ̂ nyǐ
Iron spindle|kwõkwõrwõgún
Rupture|kwõnrwõ̀gi
Leather necklace|kwõ̀ro
Long|kwõrwo
Rumblingly|kwõ̀twõ̀kwõ̀twõ̀yǐ
To take| to carry| to convey|lá
To try| to persevere| to make an effort|lá ànǐyã
To cleave to| to stick to|lá ba
Salutation for the rank Sǒnìyã|lá bàrà nyã̌ 'ga
To smell| to put up to the nose|lá ba 'yè
Salutation for the rank Dã̀bǎrakó|lá ba' a ʒǐn 'mì
To bring| to fetch|lá bě
To add to|lá be
To fasten apron|lá bènte dã 'nì
To fasten apron|lá bènte ʒì gbàngìnì
To fasten apron|lá bènte ʒìnì
To add to| to put with|lá bè ... nyì
To land| to beach|lá bě kîn
To cross the legs|lá bìcí cé tú dòʒì
To stumble| to strike the foot|lá bìcí cín
To step out| to walk quickly|lá bìcí kpé
To walk silently| to walk on tip toe|lá bìcítíti yi kìn
To stand on one leg|lá bìcí tú lúkánká
To sin| to offend| to commit offence|lá 'bó
To throw| to cast|lá cé
To lay down|lá cí / lá cici
To blow or clear the nose|lá 'cín nyã̌
To exalt| to honour| to glorify|lá cínwṍn yà
To take away|lá da
To take and throw away|lá dà ya
To sniffle or clear the nose|lá 'cín ye jin
To put|lá dã
To dye|lá dã 'cìn
To put together|lá dã dòʒì
To put to work| to employ|lá dã 'tun
To put in pawn|lá dã swàfà o
To afflict| to punish|lá dã wǎla o
To wrap cloth well around the body| to wrap up|lá 'dě mã 'fè
To put on or wear a cloth|lá 'dě kpe 'bà
To superintend| to be put over them|lá dã a yé
A concubine|lándãkata o
To wrap up the body|lá 'dě kpe 'fè
To put on or wear a cloth|lá 'dě kpe 'ká
Weaver bird|lá dùkùn u kpe 'tí
Sensitive plant|lá dzukòn kpegi
Salutation for Makun|lá dìbò gǔn làʒìn
To undress| to put off a garment|lá èwò ʒè
To give alms| to give to God|lá enyã yà Sòkó
To point north and south (cut the path of the sun)|lá eyi ba fi
To roll up|lá fã
To flutter in the wind| to be senseless|lá 'fè
To smell| to put to the nose|lá fò 'yè
To abase| to humble| to be short| to be insufficient|lá gbà
To despise|lá gbàyě
To organise a bee| to club together for work|lá 'gbè
To connect words| liken| illustrate|lá 'gã̀ fín 'gã̀
To illustrate| compare| liken|lá 'gã̀ sã̀tátun
To make an agreement| to promise|lá 'gã̀ ʃíʃì
To speak plainly to|lá 'gã̀ tun u 'yé o
Salutation for the rank Májin dòdǒ|lá 'gã̀ wǔ 'zà
To sell self-respect/esteem|lá gibó kún
To dance a child up and down on the hands|lá 'gi tsã 'nyã̀
To compare| to put together|lá gǔn dòʒì
To bring to| to hand to|lá gǔn
To complete| to finish|lá gǔnmi
To taste|lá gwa dà lǒ 'mi cinlě
To touch|lá gwa dã
To hold hands| clasp| shake hands|lá gwa dã dòʒì gwa
To dip the hand in water|lá gwa dã nuwã
To hold or clasp hands|lá gwa fi
To put the hands to a load|lá gwa fò kàrà
To embrace| to hug|lá gwa gbà
To support with the hand|lá gwa gò
To shake hands| touch palms|lá gwa gò tàfi
To handle|lá gwa kpa
To nudge with the hand|lá gwa kú
To nudge with the elbow|lá gwakpa kú
To touch|lá gwa kũ̀
To lean on the elbow|lá gwakpa tũn kîn
To fold arms behind the back|lá gwa kpã̀n zùnmã̀
To place the hands together|lá gwa kpe dòʒì
To fold the arms|lá gwa lǒ dòʒì
To rub the arms in saluting|lá gwa lo gwapà
To put the hands on the head in saluting|lá gwa lo 'ti
To hold| grasp| adhere to| abide by|lágwasũn
To touch|lá gwa to
To support with the hand|lá gwa tsò
To grasp by the throat| strangle| choke|lá gwa yi kòrò
Salutation for Sǒnìyã|lá jèbànci nvǎ 'kwa
Salutation for Sǒnìyã|lá jèbànci tũn 'kwà
To enslave|lá jĩn wuʒì
To adopt| to set free|lá jĩn'gi
To wean|lá kã̀ 'bé yé
To besiege|lá kã̀ fi ebã̀ nin bo
To take from| to subtract|lá ké
To strike| to dash| to hit|lá ke
To remove|lá kiábo
To swear by the Koran|lá kòranù
To whoop (in coughing)|lá kpa
To follow in the steps|lá 'kpa
To cover the body| to clothe|lá kpe'bà
To make a fire guard|lá kpe'nã 'fè
To cover the head|lá kpe'tí
To marry a widow| learn a trade different from father's|lá 'kpó lǎ
To put together|lá kú dòʒì
Salutation for Makun|lã kúpá nã̌ ʃè
To swear by a masquerade|lá kútí
To smell|lá ku 'tswã́
To smell| to put to the nose|lá kú 'yè
To bring to the morrow|lá liyé
To loosen| untie| undo| release|lá lò
To take away|lá lo
To lift up| to raise up|lá lo 'fĩǹ
To leave alone| abandon| quit| abstain from|lá lugwa
To make free (as a slave)|lá lugwa egi
To kiss| put mouths together|lá 'mi dã 'mi
To follow (plural form)|lá mikpe
To conspire|lá 'migǔn
To open the mouth wide in astonishment| to gawk|lá 'mi là
To call on| to salute|lá 'mitádã
To follow|lámitú
To pout| to roll the mouth|lá 'mi tsũ̀n
To gather up the mouth|lá 'mi wõndã
To speak correctly|lá 'mi wõn 'gã̀
To pluck up|lá mu ya
To light| to fire|lá 'nã dã
To raise up| to resurrect|lá nãkĩn
Bird|lá nnã̌ u ya
White species of lá nnã̌ u ya|lá nnã̌ u ya bǒkũ̀n
To associate| chum together|lá nîn pà dòʒì
To irrigate rice|lá nuwã ta cènkafa
To spoil|lá nyi
To chatter the teeth|lá nyíkã̀ kú dòʒì / lá nyíkã̀ ʒe dòʒì
To prostrate oneself on the ground|lá nyãgbã̀n ba kin
To be patient| endure|lá nyãgbã̀nwu
To argue|lá 'nyã̀ mipà fè
To venture| risk one's life|lá ráyi dzǒdzǒ
To rend| rip| tear| split|lá sá
To hide| to conceal|lá só
To try| persevere (lit. take God into the heart)|lá Sòkó dã nyãgbã̀n o
To set it down| stick it in|lá u ʃì / lá u ʃiʃì
To close| to shut|lá tsu
To spread out|lá tá
To put upon|lá ta
To deceive|lá tà
To put up on top|lá ta 'ti
To close up| to seal|lá tè
To wean|lá te 'bé nukpà
To stand on the head|lá 'ti kú kîn
To come out through|lá tĩn ya
To stand with the head down|lá 'tí ʃì kîn
To hang with the head down|lá 'tí ʃì kó
To hang the head on the shoulder|lá 'tí ta 'bã
To come head first|lá 'tí tũn
To abuse| to slander|lá to
To be pregnant|lá 'tswa kã̀ dã
